#omega(eV), mu(cm^-1), 1
.185369E+05 .122421E-02 1
.185379E+05 .122402E-02 1
.185389E+05 .122382E-02 1
.185399E+05 .122362E-02 1
.185409E+05 .122342E-02 1
.185419E+05 .122322E-02 1
.185429E+05 .122302E-02 1
.185439E+05 .122282E-02 1
.185449E+05 .122262E-02 1
.185459E+05 .122242E-02 1
.185469E+05 .122223E-02 1
.185479E+05 .122203E-02 1
.185489E+05 .122183E-02 1
.185499E+05 .122163E-02 1
.185509E+05 .122143E-02 1
.185519E+05 .122123E-02 1
.185529E+05 .122103E-02 1
.185539E+05 .122084E-02 1
.185549E+05 .122066E-02 1
.185559E+05 .122047E-02 1
.185569E+05 .122028E-02 1
.185579E+05 .122010E-02 1
.185589E+05 .121991E-02 1
.185599E+05 .121972E-02 1
.185609E+05 .121954E-02 1
.185619E+05 .121935E-02 1
.185629E+05 .121916E-02 1
.185639E+05 .121898E-02 1
.185649E+05 .121879E-02 1
.185659E+05 .121860E-02 1
.185669E+05 .121842E-02 1
.185679E+05 .121823E-02 1
.185689E+05 .121805E-02 1
.185699E+05 .121786E-02 1
.185709E+05 .121767E-02 1
.185719E+05 .121749E-02 1
.185729E+05 .121730E-02 1
.185739E+05 .121711E-02 1
.185749E+05 .121693E-02 1
.185759E+05 .121674E-02 1
.185769E+05 .121655E-02 1
.185779E+05 .121637E-02 1
.185789E+05 .121618E-02 1
.185799E+05 .121600E-02 1
.185809E+05 .121581E-02 1
.185819E+05 .121562E-02 1
.185829E+05 .121544E-02 1
.185839E+05 .121525E-02 1
.185849E+05 .121507E-02 1
.185859E+05 .121488E-02 1
.185869E+05 .121469E-02 1
.185879E+05 .121451E-02 1
.185889E+05 .121432E-02 1
.185899E+05 .121414E-02 1
.185909E+05 .121395E-02 1
.185919E+05 .121376E-02 1
.185929E+05 .121358E-02 1
.185939E+05 .121339E-02 1
.185949E+05 .121321E-02 1
.185959E+05 .121302E-02 1
.185969E+05 .121283E-02 1
.185979E+05 .121265E-02 1
.185989E+05 .121246E-02 1
.185999E+05 .121228E-02 1
.186009E+05 .121209E-02 1
.186019E+05 .121191E-02 1
.186029E+05 .121172E-02 1
.186039E+05 .121153E-02 1
.186049E+05 .121135E-02 1
.186059E+05 .121116E-02 1
.186069E+05 .121098E-02 1
.186079E+05 .121079E-02 1
.186089E+05 .121061E-02 1
.186099E+05 .121042E-02 1
